# ell TT TE EE BB
808 3.200405e-03 -9.605682e-05 1.820647e-05 1.221478e-07
809 3.193539e-03 -9.366622e-05 1.798372e-05 1.219973e-07
810 3.186456e-03 -9.127115e-05 1.776847e-05 1.218458e-07
811 3.179156e-03 -8.887253e-05 1.756079e-05 1.216934e-07
812 3.171639e-03 -8.647129e-05 1.736075e-05 1.215400e-07
813 3.163905e-03 -8.406833e-05 1.716842e-05 1.213856e-07
814 3.155951e-03 -8.166458e-05 1.698387e-05 1.212301e-07
815 3.147778e-03 -7.926097e-05 1.680717e-05 1.210735e-07
816 3.139385e-03 -7.685841e-05 1.663840e-05 1.209157e-07
817 3.130772e-03 -7.445778e-05 1.647760e-05 1.207568e-07
818 3.121941e-03 -7.205984e-05 1.632475e-05 1.205967e-07
819 3.112895e-03 -6.966528e-05 1.617978e-05 1.204355e-07
820 3.103636e-03 -6.727482e-05 1.604264e-05 1.202730e-07
821 3.094167e-03 -6.488916e-05 1.591328e-05 1.201093e-07
822 3.084491e-03 -6.250901e-05 1.579164e-05 1.199444e-07
823 3.074611e-03 -6.013509e-05 1.567767e-05 1.197783e-07
824 3.064529e-03 -5.776808e-05 1.557132e-05 1.196110e-07
825 3.054248e-03 -5.540872e-05 1.547252e-05 1.194425e-07
826 3.043771e-03 -5.305769e-05 1.538124e-05 1.192727e-07
827 3.033100e-03 -5.071572e-05 1.529740e-05 1.191016e-07
828 3.022239e-03 -4.838350e-05 1.522097e-05 1.189294e-07
829 3.011189e-03 -4.606174e-05 1.515187e-05 1.187558e-07
830 2.999954e-03 -4.375116e-05 1.509007e-05 1.185810e-07
831 2.988536e-03 -4.145246e-05 1.503551e-05 1.184049e-07
832 2.976939e-03 -3.916635e-05 1.498812e-05 1.182275e-07
833 2.965164e-03 -3.689353e-05 1.494786e-05 1.180488e-07
834 2.953214e-03 -3.463472e-05 1.491468e-05 1.178689e-07
835 2.941093e-03 -3.239062e-05 1.488851e-05 1.176876e-07
836 2.928803e-03 -3.016193e-05 1.486931e-05 1.175050e-07
837 2.916346e-03 -2.794938e-05 1.485702e-05 1.173211e-07
838 2.903725e-03 -2.575365e-05 1.485158e-05 1.171359e-07
839 2.890944e-03 -2.357547e-05 1.485295e-05 1.169494e-07
840 2.878004e-03 -2.141554e-05 1.486106e-05 1.167615e-07
841 2.864909e-03 -1.927457e-05 1.487586e-05 1.165722e-07
842 2.851661e-03 -1.715326e-05 1.489731e-05 1.163816e-07
843 2.838263e-03 -1.505232e-05 1.492534e-05 1.161896e-07
844 2.824718e-03 -1.297247e-05 1.495990e-05 1.159963e-07
845 2.811027e-03 -1.091440e-05 1.500094e-05 1.158016e-07
846 2.797195e-03 -8.878829e-06 1.504840e-05 1.156055e-07
847 2.783224e-03 -6.866460e-06 1.510223e-05 1.154080e-07
848 2.769116e-03 -4.878003e-06 1.516237e-05 1.152091e-07
849 2.754875e-03 -2.914165e-06 1.522877e-05 1.150088e-07
850 2.740502e-03 -9.756533e-07 1.530138e-05 1.148071e-07
851 2.726001e-03 9.368241e-07 1.538014e-05 1.146040e-07
852 2.711375e-03 2.822560e-06 1.546499e-05 1.143994e-07
853 2.696625e-03 4.680845e-06 1.555589e-05 1.141934e-07
854 2.681755e-03 6.510974e-06 1.565278e-05 1.139860e-07
855 2.666768e-03 8.312237e-06 1.575560e-05 1.137771e-07
856 2.651666e-03 1.008402e-05 1.586429e-05 1.135667e-07
857 2.636453e-03 1.182605e-05 1.597873e-05 1.133549e-07
858 2.621133e-03 1.353817e-05 1.609880e-05 1.131417e-07
859 2.605710e-03 1.522021e-05 1.622437e-05 1.129271e-07
860 2.590187e-03 1.687199e-05 1.635532e-05 1.127112e-07
861 2.574569e-03 1.849334e-05 1.649151e-05 1.124938e-07
862 2.558858e-03 2.008409e-05 1.663283e-05 1.122752e-07
863 2.543060e-03 2.164406e-05 1.677914e-05 1.120552e-07
864 2.527177e-03 2.317310e-05 1.693032e-05 1.118339e-07
865 2.511214e-03 2.467103e-05 1.708625e-05 1.116113e-07
866 2.495175e-03 2.613767e-05 1.724679e-05 1.113875e-07
867 2.479063e-03 2.757285e-05 1.741182e-05 1.111624e-07
868 2.462882e-03 2.897641e-05 1.758121e-05 1.109361e-07
869 2.446635e-03 3.034817e-05 1.775485e-05 1.107086e-07
870 2.430328e-03 3.168796e-05 1.793259e-05 1.104800e-07
871 2.413963e-03 3.299562e-05 1.811432e-05 1.102501e-07
872 2.397544e-03 3.427096e-05 1.829991e-05 1.100192e-07
873 2.381076e-03 3.551382e-05 1.848923e-05 1.097871e-07
874 2.364561e-03 3.672402e-05 1.868216e-05 1.095539e-07
875 2.348005e-03 3.790141e-05 1.887856e-05 1.093196e-07
876 2.331410e-03 3.904579e-05 1.907832e-05 1.090843e-07
877 2.314780e-03 4.015701e-05 1.928131e-05 1.088480e-07
878 2.298120e-03 4.123490e-05 1.948740e-05 1.086106e-07
879 2.281433e-03 4.227927e-05 1.969646e-05 1.083722e-07
880 2.264723e-03 4.328996e-05 1.990837e-05 1.081328e-07
881 2.247994e-03 4.426681e-05 2.012300e-05 1.078925e-07
882 2.231249e-03 4.520963e-05 2.034023e-05 1.076512e-07
883 2.214493e-03 4.611825e-05 2.055992e-05 1.074090e-07
884 2.197729e-03 4.699252e-05 2.078196e-05 1.071660e-07
885 2.180961e-03 4.783224e-05 2.100621e-05 1.069220e-07
886 2.164193e-03 4.863727e-05 2.123256e-05 1.066772e-07
887 2.147428e-03 4.940741e-05 2.146086e-05 1.064315e-07
888 2.130671e-03 5.014250e-05 2.169101e-05 1.061850e-07
889 2.113926e-03 5.084238e-05 2.192286e-05 1.059377e-07
890 2.097195e-03 5.150686e-05 2.215630e-05 1.056896e-07
891 2.080484e-03 5.213578e-05 2.239120e-05 1.054408e-07
892 2.063795e-03 5.272896e-05 2.262743e-05 1.051912e-07
893 2.047133e-03 5.328625e-05 2.286487e-05 1.049409e-07
894 2.030502e-03 5.380745e-05 2.310338e-05 1.046899e-07
895 2.013904e-03 5.429249e-05 2.334285e-05 1.044382e-07
896 1.997344e-03 5.474162e-05 2.358316e-05 1.041859e-07
897 1.980823e-03 5.515516e-05 2.382418e-05 1.039329e-07
898 1.964344e-03 5.553344e-05 2.406582e-05 1.036794e-07
899 1.947911e-03 5.587680e-05 2.430794e-05 1.034253e-07
900 1.931525e-03 5.618557e-05 2.455044e-05 1.031706e-07
901 1.915189e-03 5.646007e-05 2.479319e-05 1.029155e-07
902 1.898907e-03 5.670064e-05 2.503609e-05 1.026599e-07
903 1.882680e-03 5.690760e-05 2.527902e-05 1.024039e-07
904 1.866512e-03 5.708130e-05 2.552186e-05 1.021474e-07
905 1.850405e-03 5.722205e-05 2.576449e-05 1.018906e-07
906 1.834362e-03 5.733019e-05 2.600681e-05 1.016334e-07
907 1.818385e-03 5.740604e-05 2.624869e-05 1.013759e-07
908 1.802478e-03 5.744995e-05 2.649002e-05 1.011181e-07
909 1.786642e-03 5.746224e-05 2.673068e-05 1.008601e-07
910 1.770881e-03 5.744324e-05 2.697056e-05 1.006018e-07
911 1.755197e-03 5.739328e-05 2.720954e-05 1.003434e-07
912 1.739593e-03 5.731269e-05 2.744750e-05 1.000847e-07
913 1.724071e-03 5.720180e-05 2.768434e-05 9.982597e-08
914 1.708635e-03 5.706095e-05 2.791994e-05 9.956710e-08
915 1.693287e-03 5.689046e-05 2.815417e-05 9.930816e-08
916 1.678030e-03 5.669066e-05 2.838692e-05 9.904918e-08
917 1.662866e-03 5.646188e-05 2.861809e-05 9.879018e-08
918 1.647798e-03 5.620446e-05 2.884754e-05 9.853119e-08
919 1.632828e-03 5.591873e-05 2.907517e-05 9.827226e-08
920 1.617960e-03 5.560501e-05 2.930086e-05 9.801340e-08
921 1.603196e-03 5.526364e-05 2.952450e-05 9.775465e-08
922 1.588539e-03 5.489494e-05 2.974597e-05 9.749604e-08
923 1.573992e-03 5.449925e-05 2.996515e-05 9.723760e-08
924 1.559556e-03 5.407690e-05 3.018193e-05 9.697936e-08
925 1.545235e-03 5.362822e-05 3.039619e-05 9.672134e-08
926 1.531032e-03 5.315353e-05 3.060781e-05 9.646359e-08
927 1.516949e-03 5.265318e-05 3.081669e-05 9.620612e-08
928 1.502989e-03 5.212748e-05 3.102271e-05 9.594898e-08
929 1.489155e-03 5.157677e-05 3.122574e-05 9.569219e-08
930 1.475448e-03 5.100139e-05 3.142568e-05 9.543578e-08
931 1.461873e-03 5.040165e-05 3.162240e-05 9.517978e-08
932 1.448431e-03 4.977790e-05 3.181580e-05 9.492422e-08
933 1.435126e-03 4.913046e-05 3.200575e-05 9.466914e-08
934 1.421959e-03 4.845969e-05 3.219216e-05 9.441455e-08
935 1.408932e-03 4.776612e-05 3.237497e-05 9.416049e-08
936 1.396044e-03 4.705027e-05 3.255413e-05 9.390698e-08
937 1.383298e-03 4.631270e-05 3.272960e-05 9.365403e-08
938 1.370692e-03 4.555394e-05 3.290133e-05 9.340168e-08
939 1.358227e-03 4.477455e-05 3.306929e-05 9.314993e-08
940 1.345905e-03 4.397507e-05 3.323343e-05 9.289882e-08
941 1.333725e-03 4.315603e-05 3.339371e-05 9.264836e-08
942 1.321687e-03 4.231799e-05 3.355007e-05 9.239857e-08
943 1.309794e-03 4.146149e-05 3.370249e-05 9.214948e-08
944 1.298044e-03 4.058707e-05 3.385091e-05 9.190111e-08
945 1.286438e-03 3.969527e-05 3.399529e-05 9.165348e-08
946 1.274978e-03 3.878665e-05 3.413559e-05 9.140661e-08
947 1.263662e-03 3.786174e-05 3.427176e-05 9.116052e-08
948 1.252493e-03 3.692109e-05 3.440377e-05 9.091524e-08
949 1.241470e-03 3.596524e-05 3.453156e-05 9.067078e-08
950 1.230594e-03 3.499474e-05 3.465509e-05 9.042717e-08
951 1.219865e-03 3.401013e-05 3.477433e-05 9.018443e-08
952 1.209284e-03 3.301195e-05 3.488922e-05 8.994258e-08
953 1.198851e-03 3.200075e-05 3.499972e-05 8.970164e-08
954 1.188567e-03 3.097707e-05 3.510579e-05 8.946164e-08
955 1.178432e-03 2.994145e-05 3.520739e-05 8.922259e-08
956 1.168447e-03 2.889445e-05 3.530446e-05 8.898452e-08
957 1.158613e-03 2.783660e-05 3.539698e-05 8.874744e-08
958 1.148929e-03 2.676845e-05 3.548489e-05 8.851139e-08
959 1.139396e-03 2.569054e-05 3.556815e-05 8.827637e-08
960 1.130015e-03 2.460342e-05 3.564672e-05 8.804242e-08
961 1.120787e-03 2.350763e-05 3.572055e-05 8.780955e-08
962 1.111711e-03 2.240371e-05 3.578960e-05 8.757779e-08
963 1.102788e-03 2.129220e-05 3.585382e-05 8.734716e-08
964 1.094019e-03 2.017367e-05 3.591318e-05 8.711767e-08
965 1.085404e-03 1.904863e-05 3.596763e-05 8.688936e-08
966 1.076944e-03 1.791765e-05 3.601713e-05 8.666224e-08
967 1.068639e-03 1.678126e-05 3.606162e-05 8.643633e-08
968 1.060489e-03 1.564000e-05 3.610107e-05 8.621165e-08
969 1.052496e-03 1.449443e-05 3.613544e-05 8.598823e-08
970 1.044660e-03 1.334509e-05 3.616468e-05 8.576609e-08
971 1.036980e-03 1.219251e-05 3.618875e-05 8.554525e-08
972 1.029458e-03 1.103725e-05 3.620759e-05 8.532573e-08
973 1.022094e-03 9.879822e-06 3.622120e-05 8.510755e-08
974 1.014887e-03 8.720681e-06 3.622958e-05 8.489072e-08
975 1.007835e-03 7.560250e-06 3.623277e-05 8.467523e-08
976 1.000937e-03 6.398954e-06 3.623083e-05 8.446109e-08
977 9.941919e-04 5.237220e-06 3.622377e-05 8.424831e-08
978 9.875980e-04 4.075473e-06 3.621164e-05 8.403688e-08
979 9.811539e-04 2.914141e-06 3.619448e-05 8.382680e-08
980 9.748584e-04 1.753648e-06 3.617233e-05 8.361809e-08
981 9.687102e-04 5.944209e-07 3.614522e-05 8.341074e-08
982 9.627077e-04 -5.631143e-07 3.611319e-05 8.320475e-08
983 9.568497e-04 -1.718532e-06 3.607629e-05 8.300013e-08
984 9.511349e-04 -2.871405e-06 3.603454e-05 8.279688e-08
985 9.455617e-04 -4.021309e-06 3.598799e-05 8.259500e-08
986 9.401290e-04 -5.167816e-06 3.593667e-05 8.239449e-08
987 9.348352e-04 -6.310502e-06 3.588063e-05 8.219536e-08
988 9.296791e-04 -7.448939e-06 3.581989e-05 8.199760e-08
989 9.246593e-04 -8.582703e-06 3.575451e-05 8.180123e-08
990 9.197745e-04 -9.711366e-06 3.568451e-05 8.160625e-08
991 9.150231e-04 -1.083450e-05 3.560994e-05 8.141264e-08
992 9.104040e-04 -1.195169e-05 3.553082e-05 8.122043e-08
993 9.059157e-04 -1.306250e-05 3.544721e-05 8.102961e-08
994 9.015569e-04 -1.416650e-05 3.535914e-05 8.084018e-08
995 8.973262e-04 -1.526327e-05 3.526664e-05 8.065214e-08
996 8.932222e-04 -1.635239e-05 3.516976e-05 8.046550e-08
997 8.892436e-04 -1.743342e-05 3.506854e-05 8.028027e-08
998 8.853890e-04 -1.850595e-05 3.496300e-05 8.009643e-08
999 8.816570e-04 -1.956954e-05 3.485319e-05 7.991400e-08
1000 8.780464e-04 -2.062377e-05 3.473915e-05 7.973298e-08
1001 8.745556e-04 -2.166821e-05 3.462091e-05 7.955337e-08
1002 8.711834e-04 -2.270244e-05 3.449852e-05 7.937517e-08
1003 8.679284e-04 -2.372604e-05 3.437200e-05 7.919838e-08
1004 8.647893e-04 -2.473857e-05 3.424141e-05 7.902301e-08
1005 8.617646e-04 -2.573960e-05 3.410677e-05 7.884906e-08
1006 8.588530e-04 -2.672873e-05 3.396813e-05 7.867654e-08
1007 8.560531e-04 -2.770550e-05 3.382552e-05 7.850543e-08
1008 8.533637e-04 -2.866951e-05 3.367899e-05 7.833576e-08
1009 8.507832e-04 -2.962033e-05 3.352856e-05 7.816751e-08
1010 8.483104e-04 -3.055752e-05 3.337428e-05 7.800069e-08
1011 8.459438e-04 -3.148067e-05 3.321618e-05 7.783531e-08
1012 8.436821e-04 -3.238940e-05 3.305432e-05 7.767136e-08
1013 8.415232e-04 -3.328353e-05 3.288876e-05 7.750883e-08
1014 8.394652e-04 -3.416296e-05 3.271959e-05 7.734771e-08
1015 8.375061e-04 -3.502755e-05 3.254689e-05 7.718799e-08
1016 8.356437e-04 -3.587720e-05 3.237075e-05 7.702964e-08
1017 8.338761e-04 -3.671178e-05 3.219125e-05 7.687266e-08
1018 8.322012e-04 -3.753118e-05 3.200847e-05 7.671703e-08
1019 8.306170e-04 -3.833527e-05 3.182249e-05 7.656274e-08
1020 8.291215e-04 -3.912393e-05 3.163340e-05 7.640977e-08
1021 8.277126e-04 -3.989706e-05 3.144128e-05 7.625811e-08
1022 8.263883e-04 -4.065452e-05 3.124621e-05 7.610774e-08
1023 8.251466e-04 -4.139621e-05 3.104828e-05 7.595866e-08
1024 8.239854e-04 -4.212199e-05 3.084757e-05 7.581084e-08
1025 8.229028e-04 -4.283176e-05 3.064416e-05 7.566427e-08
1026 8.218966e-04 -4.352539e-05 3.043814e-05 7.551895e-08
1027 8.209649e-04 -4.420277e-05 3.022959e-05 7.537484e-08
1028 8.201056e-04 -4.486377e-05 3.001858e-05 7.523195e-08
1029 8.193166e-04 -4.550828e-05 2.980521e-05 7.509025e-08
1030 8.185961e-04 -4.613618e-05 2.958956e-05 7.494973e-08
1031 8.179418e-04 -4.674735e-05 2.937171e-05 7.481039e-08
1032 8.173518e-04 -4.734167e-05 2.915174e-05 7.467219e-08
1033 8.168241e-04 -4.791902e-05 2.892974e-05 7.453513e-08
1034 8.163566e-04 -4.847929e-05 2.870579e-05 7.439920e-08
1035 8.159473e-04 -4.902235e-05 2.847997e-05 7.426438e-08
1036 8.155942e-04 -4.954808e-05 2.825237e-05 7.413066e-08
1037 8.152952e-04 -5.005637e-05 2.802307e-05 7.399802e-08
1038 8.150483e-04 -5.054710e-05 2.779214e-05 7.386645e-08
1039 8.148515e-04 -5.102015e-05 2.755968e-05 7.373593e-08
1040 8.147027e-04 -5.147540e-05 2.732577e-05 7.360645e-08
1041 8.145999e-04 -5.191273e-05 2.709049e-05 7.347800e-08
1042 8.145411e-04 -5.233203e-05 2.685392e-05 7.335056e-08
1043 8.145243e-04 -5.273317e-05 2.661615e-05 7.322412e-08
1044 8.145473e-04 -5.311603e-05 2.637726e-05 7.309867e-08
1045 8.146082e-04 -5.348050e-05 2.613733e-05 7.297418e-08
1046 8.147050e-04 -5.382645e-05 2.589645e-05 7.285065e-08
1047 8.148356e-04 -5.415378e-05 2.565470e-05 7.272806e-08
1048 8.149980e-04 -5.446235e-05 2.541215e-05 7.260639e-08
1049 8.151901e-04 -5.475206e-05 2.516891e-05 7.248564e-08
1050 8.154100e-04 -5.502278e-05 2.492504e-05 7.236579e-08
1051 8.156556e-04 -5.527444e-05 2.468062e-05 7.224683e-08
1052 8.159255e-04 -5.550716e-05 2.443575e-05 7.212872e-08
1053 8.162179e-04 -5.572112e-05 2.419048e-05 7.201147e-08
1054 8.165315e-04 -5.591648e-05 2.394490e-05 7.189504e-08
1055 8.168648e-04 -5.609342e-05 2.369907e-05 7.177941e-08
1056 8.172162e-04 -5.625210e-05 2.345308e-05 7.166458e-08
1057 8.175841e-04 -5.639270e-05 2.320699e-05 7.155051e-08
1058 8.179672e-04 -5.651539e-05 2.296089e-05 7.143719e-08
1059 8.183638e-04 -5.662033e-05 2.271484e-05 7.132460e-08
1060 8.187725e-04 -5.670769e-05 2.246892e-05 7.121272e-08
1061 8.191917e-04 -5.677766e-05 2.222321e-05 7.110153e-08
1062 8.196200e-04 -5.683039e-05 2.197777e-05 7.099101e-08
1063 8.200558e-04 -5.686605e-05 2.173269e-05 7.088114e-08
1064 8.204975e-04 -5.688483e-05 2.148803e-05 7.077190e-08
1065 8.209438e-04 -5.688689e-05 2.124388e-05 7.066328e-08
1066 8.213930e-04 -5.687239e-05 2.100030e-05 7.055525e-08
1067 8.218436e-04 -5.684151e-05 2.075738e-05 7.044779e-08
1068 8.222942e-04 -5.679442e-05 2.051517e-05 7.034088e-08
1069 8.227433e-04 -5.673129e-05 2.027377e-05 7.023451e-08
1070 8.231892e-04 -5.665230e-05 2.003324e-05 7.012865e-08
1071 8.236305e-04 -5.655760e-05 1.979366e-05 7.002329e-08
1072 8.240657e-04 -5.644737e-05 1.955511e-05 6.991840e-08
1073 8.244933e-04 -5.632179e-05 1.931765e-05 6.981397e-08
1074 8.249117e-04 -5.618101e-05 1.908136e-05 6.970998e-08
1075 8.253194e-04 -5.602522e-05 1.884631e-05 6.960640e-08
1076 8.257150e-04 -5.585458e-05 1.861259e-05 6.950322e-08
1077 8.260968e-04 -5.566926e-05 1.838026e-05 6.940042e-08
1078 8.264635e-04 -5.546943e-05 1.814940e-05 6.929798e-08
1079 8.268134e-04 -5.525527e-05 1.792009e-05 6.919588e-08
1080 8.271450e-04 -5.502694e-05 1.769239e-05 6.909410e-08
1081 8.274570e-04 -5.478462e-05 1.746638e-05 6.899261e-08
1082 8.277476e-04 -5.452847e-05 1.724214e-05 6.889141e-08
1083 8.280154e-04 -5.425866e-05 1.701974e-05 6.879047e-08
1084 8.282590e-04 -5.397537e-05 1.679925e-05 6.868977e-08
1085 8.284767e-04 -5.367877e-05 1.658076e-05 6.858930e-08
1086 8.286671e-04 -5.336902e-05 1.636433e-05 6.848903e-08
1087 8.288287e-04 -5.304629e-05 1.615003e-05 6.838894e-08
1088 8.289599e-04 -5.271077e-05 1.593795e-05 6.828901e-08
1089 8.290592e-04 -5.236261e-05 1.572816e-05 6.818923e-08
1090 8.291253e-04 -5.200200e-05 1.552072e-05 6.808958e-08
1091 8.291576e-04 -5.162923e-05 1.531567e-05 6.799003e-08
1092 8.291556e-04 -5.124459e-05 1.511303e-05 6.789059e-08
1093 8.291191e-04 -5.084836e-05 1.491284e-05 6.779123e-08
1094 8.290475e-04 -5.044086e-05 1.471512e-05 6.769195e-08
1095 8.289404e-04 -5.002236e-05 1.451991e-05 6.759272e-08
1096 8.287974e-04 -4.959317e-05 1.432722e-05 6.749354e-08
1097 8.286182e-04 -4.915357e-05 1.413709e-05 6.739439e-08
1098 8.284023e-04 -4.870387e-05 1.394954e-05 6.729526e-08
1099 8.281492e-04 -4.824436e-05 1.376460e-05 6.719614e-08
1100 8.278586e-04 -4.777533e-05 1.358230e-05 6.709701e-08
1101 8.275301e-04 -4.729708e-05 1.340267e-05 6.699786e-08
1102 8.271632e-04 -4.680991e-05 1.322573e-05 6.689868e-08
1103 8.267576e-04 -4.631410e-05 1.305151e-05 6.679945e-08
1104 8.263127e-04 -4.580995e-05 1.288005e-05 6.670016e-08
1105 8.258283e-04 -4.529776e-05 1.271136e-05 6.660080e-08
1106 8.253038e-04 -4.477782e-05 1.254548e-05 6.650135e-08
1107 8.247390e-04 -4.425042e-05 1.238243e-05 6.640180e-08
1108 8.241333e-04 -4.371587e-05 1.222225e-05 6.630215e-08
1109 8.234863e-04 -4.317445e-05 1.206495e-05 6.620236e-08
1110 8.227977e-04 -4.262646e-05 1.191057e-05 6.610244e-08
1111 8.220670e-04 -4.207219e-05 1.175914e-05 6.600237e-08
1112 8.212937e-04 -4.151195e-05 1.161067e-05 6.590213e-08
1113 8.204776e-04 -4.094601e-05 1.146521e-05 6.580171e-08
1114 8.196182e-04 -4.037469e-05 1.132278e-05 6.570110e-08
1115 8.187150e-04 -3.979826e-05 1.118340e-05 6.560029e-08
1116 8.177677e-04 -3.921704e-05 1.104710e-05 6.549926e-08
1117 8.167758e-04 -3.863130e-05 1.091392e-05 6.539800e-08
1118 8.157390e-04 -3.804136e-05 1.078387e-05 6.529649e-08
1119 8.146568e-04 -3.744749e-05 1.065699e-05 6.519473e-08
1120 8.135287e-04 -3.685000e-05 1.053331e-05 6.509270e-08
1121 8.123545e-04 -3.624918e-05 1.041285e-05 6.499038e-08
1122 8.111336e-04 -3.564532e-05 1.029564e-05 6.488777e-08
1123 8.098656e-04 -3.503873e-05 1.018170e-05 6.478485e-08
1124 8.085502e-04 -3.442969e-05 1.007108e-05 6.468160e-08
1125 8.071870e-04 -3.381850e-05 9.963781e-06 6.457802e-08
1126 8.057754e-04 -3.320545e-05 9.859849e-06 6.447409e-08
1127 8.043152e-04 -3.259084e-05 9.759305e-06 6.436979e-08
1128 8.028058e-04 -3.197496e-05 9.662178e-06 6.426512e-08
1129 8.012471e-04 -3.135810e-05 9.568487e-06 6.416006e-08
1130 7.996394e-04 -3.074049e-05 9.478218e-06 6.405462e-08
1131 7.979832e-04 -3.012238e-05 9.391345e-06 6.394878e-08
1132 7.962792e-04 -2.950398e-05 9.307846e-06 6.384254e-08
1133 7.945277e-04 -2.888554e-05 9.227697e-06 6.373592e-08
1134 7.927295e-04 -2.826727e-05 9.150874e-06 6.362890e-08
1135 7.908849e-04 -2.764941e-05 9.077354e-06 6.352148e-08
1136 7.889947e-04 -2.703219e-05 9.007112e-06 6.341366e-08
1137 7.870592e-04 -2.641585e-05 8.940126e-06 6.330545e-08
1138 7.850790e-04 -2.580060e-05 8.876371e-06 6.319683e-08
1139 7.830547e-04 -2.518669e-05 8.815824e-06 6.308781e-08
1140 7.809868e-04 -2.457434e-05 8.758462e-06 6.297839e-08
1141 7.788759e-04 -2.396378e-05 8.704260e-06 6.286857e-08
1142 7.767225e-04 -2.335524e-05 8.653194e-06 6.275833e-08
1143 7.745271e-04 -2.274896e-05 8.605242e-06 6.264770e-08
1144 7.722903e-04 -2.214516e-05 8.560379e-06 6.253665e-08
1145 7.700126e-04 -2.154408e-05 8.518582e-06 6.242519e-08
1146 7.676945e-04 -2.094594e-05 8.479828e-06 6.231333e-08
1147 7.653366e-04 -2.035097e-05 8.444091e-06 6.220105e-08
1148 7.629395e-04 -1.975942e-05 8.411350e-06 6.208835e-08
1149 7.605036e-04 -1.917149e-05 8.381579e-06 6.197525e-08
1150 7.580296e-04 -1.858744e-05 8.354757e-06 6.186172e-08
1151 7.555179e-04 -1.800748e-05 8.330857e-06 6.174778e-08
1152 7.529690e-04 -1.743185e-05 8.309858e-06 6.163342e-08
1153 7.503837e-04 -1.686077e-05 8.291735e-06 6.151864e-08
1154 7.477623e-04 -1.629449e-05 8.276465e-06 6.140344e-08
1155 7.451054e-04 -1.573322e-05 8.264025e-06 6.128782e-08
1156 7.424135e-04 -1.517720e-05 8.254389e-06 6.117177e-08
1157 7.396872e-04 -1.462666e-05 8.247535e-06 6.105530e-08
1158 7.369271e-04 -1.408184e-05 8.243439e-06 6.093840e-08
1159 7.341337e-04 -1.354295e-05 8.242078e-06 6.082108e-08
1160 7.313074e-04 -1.301023e-05 8.243427e-06 6.070332e-08
1161 7.284489e-04 -1.248392e-05 8.247463e-06 6.058514e-08
1162 7.255587e-04 -1.196423e-05 8.254163e-06 6.046652e-08
1163 7.226373e-04 -1.145141e-05 8.263502e-06 6.034747e-08
1164 7.196853e-04 -1.094568e-05 8.275457e-06 6.022799e-08
1165 7.167032e-04 -1.044728e-05 8.290005e-06 6.010807e-08
1166 7.136916e-04 -9.956422e-06 8.307121e-06 5.998771e-08
1167 7.106509e-04 -9.473354e-06 8.326782e-06 5.986692e-08
1168 7.075818e-04 -8.998271e-06 8.348960e-06 5.974569e-08
1169 7.044852e-04 -8.531261e-06 8.373608e-06 5.962403e-08
1170 7.013619e-04 -8.072384e-06 8.400674e-06 5.950194e-08
1171 6.982128e-04 -7.621699e-06 8.430107e-06 5.937944e-08
1172 6.950388e-04 -7.179265e-06 8.461856e-06 5.925654e-08
1173 6.918408e-04 -6.745141e-06 8.495869e-06 5.913324e-08
1174 6.886198e-04 -6.319386e-06 8.532094e-06 5.900955e-08
1175 6.853765e-04 -5.902059e-06 8.570481e-06 5.888548e-08
1176 6.821120e-04 -5.493221e-06 8.610979e-06 5.876104e-08
1177 6.788271e-04 -5.092929e-06 8.653534e-06 5.863624e-08
1178 6.755226e-04 -4.701242e-06 8.698097e-06 5.851108e-08
1179 6.721996e-04 -4.318221e-06 8.744615e-06 5.838558e-08
1180 6.688589e-04 -3.943925e-06 8.793038e-06 5.825973e-08
1181 6.655013e-04 -3.578411e-06 8.843314e-06 5.813356e-08
1182 6.621279e-04 -3.221740e-06 8.895391e-06 5.800707e-08
1183 6.587394e-04 -2.873971e-06 8.949218e-06 5.788026e-08
1184 6.553368e-04 -2.535163e-06 9.004744e-06 5.775315e-08
1185 6.519210e-04 -2.205375e-06 9.061917e-06 5.762575e-08
1186 6.484929e-04 -1.884665e-06 9.120686e-06 5.749806e-08
1187 6.450534e-04 -1.573095e-06 9.180999e-06 5.737009e-08
1188 6.416033e-04 -1.270721e-06 9.242805e-06 5.724185e-08
1189 6.381436e-04 -9.776049e-07 9.306053e-06 5.711334e-08
1190 6.346752e-04 -6.938041e-07 9.370690e-06 5.698459e-08
1191 6.311989e-04 -4.193783e-07 9.436667e-06 5.685559e-08
1192 6.277158e-04 -1.543866e-07 9.503931e-06 5.672635e-08
1193 6.242265e-04 1.011117e-07 9.572431e-06 5.659688e-08
1194 6.207322e-04 3.470576e-07 9.642115e-06 5.646720e-08
1195 6.172335e-04 5.833919e-07 9.712932e-06 5.633730e-08
1196 6.137316e-04 8.100554e-07 9.784831e-06 5.620720e-08
1197 6.102272e-04 1.026989e-06 9.857760e-06 5.607691e-08
1198 6.067212e-04 1.234134e-06 9.931668e-06 5.594643e-08
1199 6.032146e-04 1.431430e-06 1.000650e-05 5.581578e-08
1200 5.997082e-04 1.618819e-06 1.008221e-05 5.568495e-08
1201 5.962030e-04 1.796241e-06 1.015875e-05 5.555397e-08
1202 5.926997e-04 1.963637e-06 1.023606e-05 5.542283e-08
1203 5.891995e-04 2.120949e-06 1.031409e-05 5.529155e-08
1204 5.857030e-04 2.268117e-06 1.039279e-05 5.516013e-08
