# ell TT TE EE BB
806 2.387096e-02 -7.489332e-04 1.387184e-04 9.095738e-07
807 2.382314e-02 -7.312619e-04 1.369539e-04 9.084685e-07
808 2.377373e-02 -7.135437e-04 1.352441e-04 9.073568e-07
809 2.372272e-02 -6.957855e-04 1.335894e-04 9.062386e-07
810 2.367011e-02 -6.779941e-04 1.319904e-04 9.051135e-07
811 2.361589e-02 -6.601763e-04 1.304477e-04 9.039814e-07
812 2.356005e-02 -6.423390e-04 1.289617e-04 9.028418e-07
813 2.350259e-02 -6.244890e-04 1.275330e-04 9.016946e-07
814 2.344351e-02 -6.066331e-04 1.261621e-04 9.005395e-07
815 2.338280e-02 -5.887782e-04 1.248496e-04 8.993762e-07
816 2.332045e-02 -5.709312e-04 1.235959e-04 8.982044e-07
817 2.325647e-02 -5.530985e-04 1.224014e-04 8.970240e-07
818 2.319087e-02 -5.352857e-04 1.212659e-04 8.958348e-07
819 2.312367e-02 -5.174981e-04 1.201890e-04 8.946368e-07
820 2.305490e-02 -4.997409e-04 1.191703e-04 8.934299e-07
821 2.298456e-02 -4.820194e-04 1.182094e-04 8.922141e-07
822 2.291268e-02 -4.643388e-04 1.173058e-04 8.909893e-07
823 2.283929e-02 -4.467045e-04 1.164592e-04 8.897555e-07
824 2.276440e-02 -4.291216e-04 1.156692e-04 8.885126e-07
825 2.268803e-02 -4.115954e-04 1.149353e-04 8.872605e-07
826 2.261020e-02 -3.941311e-04 1.142572e-04 8.859993e-07
827 2.253093e-02 -3.767341e-04 1.136345e-04 8.847287e-07
828 2.245025e-02 -3.594096e-04 1.130667e-04 8.834489e-07
829 2.236817e-02 -3.421628e-04 1.125534e-04 8.821597e-07
830 2.228471e-02 -3.249990e-04 1.120943e-04 8.808611e-07
831 2.219990e-02 -3.079234e-04 1.116890e-04 8.795530e-07
832 2.211374e-02 -2.909414e-04 1.113370e-04 8.782354e-07
833 2.202628e-02 -2.740581e-04 1.110380e-04 8.769082e-07
834 2.193751e-02 -2.572788e-04 1.107914e-04 8.755713e-07
835 2.184747e-02 -2.406089e-04 1.105971e-04 8.742248e-07
836 2.175617e-02 -2.240534e-04 1.104544e-04 8.728686e-07
837 2.166364e-02 -2.076178e-04 1.103631e-04 8.715025e-07
838 2.156989e-02 -1.913072e-04 1.103227e-04 8.701266e-07
839 2.147494e-02 -1.751269e-04 1.103329e-04 8.687408e-07
840 2.137882e-02 -1.590822e-04 1.103931e-04 8.673450e-07
841 2.128155e-02 -1.431782e-04 1.105031e-04 8.659392e-07
842 2.118314e-02 -1.274204e-04 1.106624e-04 8.645233e-07
843 2.108361e-02 -1.118139e-04 1.108707e-04 8.630973e-07
844 2.098299e-02 -9.636404e-05 1.111274e-04 8.616611e-07
845 2.088130e-02 -8.107599e-05 1.114322e-04 8.602147e-07
846 2.077855e-02 -6.595505e-05 1.117848e-04 8.587580e-07
847 2.067476e-02 -5.100647e-05 1.121846e-04 8.572910e-07
848 2.056997e-02 -3.623552e-05 1.126314e-04 8.558136e-07
849 2.046418e-02 -2.164744e-05 1.131247e-04 8.543257e-07
850 2.035741e-02 -7.247494e-06 1.136640e-04 8.528273e-07
851 2.024969e-02 6.959058e-06 1.142490e-04 8.513184e-07
852 2.014104e-02 2.096696e-05 1.148794e-04 8.497988e-07
853 2.003147e-02 3.477096e-05 1.155546e-04 8.482686e-07
854 1.992102e-02 4.836579e-05 1.162743e-04 8.467277e-07
855 1.980969e-02 6.174621e-05 1.170381e-04 8.451760e-07
856 1.969750e-02 7.490761e-05 1.178455e-04 8.436134e-07
857 1.958450e-02 8.784806e-05 1.186956e-04 8.420402e-07
858 1.947069e-02 1.005663e-04 1.195875e-04 8.404565e-07
859 1.935613e-02 1.130610e-04 1.205203e-04 8.388624e-07
860 1.924082e-02 1.253310e-04 1.214930e-04 8.372581e-07
861 1.912480e-02 1.373750e-04 1.225047e-04 8.356436e-07
862 1.900810e-02 1.491916e-04 1.235545e-04 8.340192e-07
863 1.889074e-02 1.607797e-04 1.246413e-04 8.323850e-07
864 1.877276e-02 1.721379e-04 1.257644e-04 8.307412e-07
865 1.865418e-02 1.832650e-04 1.269226e-04 8.290879e-07
866 1.853503e-02 1.941597e-04 1.281152e-04 8.274252e-07
867 1.841535e-02 2.048208e-04 1.293411e-04 8.257533e-07
868 1.829515e-02 2.152469e-04 1.305994e-04 8.240724e-07
869 1.817446e-02 2.254368e-04 1.318892e-04 8.223825e-07
870 1.805333e-02 2.353893e-04 1.332096e-04 8.206839e-07
871 1.793176e-02 2.451030e-04 1.345595e-04 8.189767e-07
872 1.780980e-02 2.545767e-04 1.359381e-04 8.172610e-07
873 1.768746e-02 2.638091e-04 1.373445e-04 8.155370e-07
874 1.756479e-02 2.727989e-04 1.387776e-04 8.138048e-07
875 1.744180e-02 2.815449e-04 1.402366e-04 8.120646e-07
876 1.731853e-02 2.900458e-04 1.417205e-04 8.103165e-07
877 1.719500e-02 2.983004e-04 1.432283e-04 8.085607e-07
878 1.707124e-02 3.063072e-04 1.447592e-04 8.067974e-07
879 1.694729e-02 3.140652e-04 1.463122e-04 8.050265e-07
880 1.682316e-02 3.215730e-04 1.478863e-04 8.032485e-07
881 1.669889e-02 3.288293e-04 1.494807e-04 8.014632e-07
882 1.657450e-02 3.358329e-04 1.510943e-04 7.996710e-07
883 1.645003e-02 3.425825e-04 1.527263e-04 7.978720e-07
884 1.632550e-02 3.490769e-04 1.543757e-04 7.960662e-07
885 1.620094e-02 3.553147e-04 1.560415e-04 7.942539e-07
886 1.607638e-02 3.612946e-04 1.577229e-04 7.924353e-07
887 1.595185e-02 3.670155e-04 1.594188e-04 7.906103e-07
888 1.582737e-02 3.724761e-04 1.611284e-04 7.887793e-07
889 1.570298e-02 3.776750e-04 1.628507e-04 7.869423e-07
890 1.557870e-02 3.826110e-04 1.645848e-04 7.850995e-07
891 1.545456e-02 3.872828e-04 1.663297e-04 7.832511e-07
892 1.533059e-02 3.916892e-04 1.680845e-04 7.813971e-07
893 1.520682e-02 3.958289e-04 1.698482e-04 7.795378e-07
894 1.508328e-02 3.997006e-04 1.716200e-04 7.776733e-07
895 1.495999e-02 4.033037e-04 1.733989e-04 7.758037e-07
896 1.483697e-02 4.066399e-04 1.751839e-04 7.739293e-07
897 1.471425e-02 4.097118e-04 1.769744e-04 7.720502e-07
898 1.459184e-02 4.125219e-04 1.787693e-04 7.701668e-07
899 1.446976e-02 4.150725e-04 1.805679e-04 7.682792e-07
900 1.434804e-02 4.173661e-04 1.823692e-04 7.663877e-07
901 1.422670e-02 4.194052e-04 1.841725e-04 7.644925e-07
902 1.410575e-02 4.211922e-04 1.859769e-04 7.625938e-07
903 1.398521e-02 4.227296e-04 1.877814e-04 7.606918e-07
904 1.386511e-02 4.240199e-04 1.895853e-04 7.587867e-07
905 1.374546e-02 4.250654e-04 1.913877e-04 7.568789e-07
906 1.362628e-02 4.258687e-04 1.931877e-04 7.549685e-07
907 1.350760e-02 4.264322e-04 1.949844e-04 7.530557e-07
908 1.338944e-02 4.267584e-04 1.967771e-04 7.511408e-07
909 1.327180e-02 4.268496e-04 1.985648e-04 7.492240e-07
910 1.315472e-02 4.267085e-04 2.003467e-04 7.473056e-07
911 1.303822e-02 4.263374e-04 2.021220e-04 7.453856e-07
912 1.292231e-02 4.257387e-04 2.038897e-04 7.434644e-07
913 1.280701e-02 4.249150e-04 2.056490e-04 7.415423e-07
914 1.269234e-02 4.238687e-04 2.073991e-04 7.396193e-07
915 1.257833e-02 4.226022e-04 2.091390e-04 7.376958e-07
916 1.246499e-02 4.211181e-04 2.108680e-04 7.357720e-07
917 1.235235e-02 4.194187e-04 2.125852e-04 7.338480e-07
918 1.224042e-02 4.175064e-04 2.142896e-04 7.319242e-07
919 1.212922e-02 4.153839e-04 2.159806e-04 7.300008e-07
920 1.201877e-02 4.130535e-04 2.176571e-04 7.280779e-07
921 1.190910e-02 4.105177e-04 2.193183e-04 7.261558e-07
922 1.180023e-02 4.077789e-04 2.209635e-04 7.242347e-07
923 1.169216e-02 4.048395e-04 2.225916e-04 7.223149e-07
924 1.158493e-02 4.017022e-04 2.242019e-04 7.203966e-07
925 1.147855e-02 3.983692e-04 2.257935e-04 7.184800e-07
926 1.137304e-02 3.948431e-04 2.273656e-04 7.165653e-07
927 1.126843e-02 3.911262e-04 2.289172e-04 7.146528e-07
928 1.116473e-02 3.872212e-04 2.304475e-04 7.127426e-07
929 1.106196e-02 3.831303e-04 2.319557e-04 7.108351e-07
930 1.096015e-02 3.788562e-04 2.334409e-04 7.089304e-07
931 1.085930e-02 3.744011e-04 2.349023e-04 7.070287e-07
932 1.075945e-02 3.697677e-04 2.363389e-04 7.051304e-07
933 1.066062e-02 3.649582e-04 2.377500e-04 7.032355e-07
934 1.056281e-02 3.599756e-04 2.391347e-04 7.013444e-07
935 1.046604e-02 3.548234e-04 2.404926e-04 6.994571e-07
936 1.037031e-02 3.495059e-04 2.418235e-04 6.975739e-07
937 1.027562e-02 3.440269e-04 2.431269e-04 6.956950e-07
938 1.018198e-02 3.383906e-04 2.444026e-04 6.938204e-07
939 1.008939e-02 3.326010e-04 2.456503e-04 6.919503e-07
940 9.997852e-03 3.266622e-04 2.468696e-04 6.900849e-07
941 9.907374e-03 3.205781e-04 2.480601e-04 6.882244e-07
942 9.817957e-03 3.143529e-04 2.492217e-04 6.863689e-07
943 9.729606e-03 3.079905e-04 2.503539e-04 6.845186e-07
944 9.642324e-03 3.014950e-04 2.514564e-04 6.826736e-07
945 9.556114e-03 2.948704e-04 2.525289e-04 6.808341e-07
946 9.470981e-03 2.881208e-04 2.535711e-04 6.790003e-07
947 9.386927e-03 2.812503e-04 2.545827e-04 6.771723e-07
948 9.303957e-03 2.742628e-04 2.555632e-04 6.753502e-07
949 9.222074e-03 2.671624e-04 2.565125e-04 6.735343e-07
950 9.141282e-03 2.599532e-04 2.574302e-04 6.717247e-07
951 9.061584e-03 2.526391e-04 2.583159e-04 6.699216e-07
952 8.982984e-03 2.452243e-04 2.591693e-04 6.681250e-07
953 8.905485e-03 2.377127e-04 2.599902e-04 6.663352e-07
954 8.829092e-03 2.301085e-04 2.607781e-04 6.645524e-07
955 8.753808e-03 2.224156e-04 2.615328e-04 6.627766e-07
956 8.679637e-03 2.146381e-04 2.622539e-04 6.610082e-07
957 8.606582e-03 2.067800e-04 2.629412e-04 6.592471e-07
958 8.534647e-03 1.988454e-04 2.635942e-04 6.574936e-07
959 8.463835e-03 1.908383e-04 2.642127e-04 6.557478e-07
960 8.394150e-03 1.827628e-04 2.647963e-04 6.540099e-07
961 8.325596e-03 1.746229e-04 2.653447e-04 6.522801e-07
962 8.258177e-03 1.664226e-04 2.658577e-04 6.505585e-07
963 8.191895e-03 1.581660e-04 2.663348e-04 6.488453e-07
964 8.126756e-03 1.498571e-04 2.667757e-04 6.471406e-07
965 8.062761e-03 1.414999e-04 2.671802e-04 6.454446e-07
966 7.999916e-03 1.330986e-04 2.675478e-04 6.437574e-07
967 7.938224e-03 1.246570e-04 2.678783e-04 6.420793e-07
968 7.877687e-03 1.161794e-04 2.681714e-04 6.404103e-07
969 7.818311e-03 1.076697e-04 2.684267e-04 6.387507e-07
970 7.760098e-03 9.913197e-05 2.686439e-04 6.371006e-07
971 7.703052e-03 9.057023e-05 2.688227e-04 6.354601e-07
972 7.647177e-03 8.198854e-05 2.689627e-04 6.338294e-07
973 7.592474e-03 7.339078e-05 2.690637e-04 6.322087e-07
974 7.538936e-03 6.478027e-05 2.691260e-04 6.305980e-07
975 7.486552e-03 5.616018e-05 2.691497e-04 6.289973e-07
976 7.435312e-03 4.753367e-05 2.691353e-04 6.274066e-07
977 7.385206e-03 3.890390e-05 2.690828e-04 6.258259e-07
978 7.336224e-03 3.027404e-05 2.689928e-04 6.242554e-07
979 7.288355e-03 2.164726e-05 2.688653e-04 6.226949e-07
980 7.241590e-03 1.302671e-05 2.687007e-04 6.211445e-07
981 7.195918e-03 4.415566e-06 2.684994e-04 6.196042e-07
982 7.151330e-03 -4.183011e-06 2.682615e-04 6.180740e-07
983 7.107815e-03 -1.276586e-05 2.679873e-04 6.165540e-07
984 7.065363e-03 -2.132980e-05 2.676772e-04 6.150442e-07
985 7.023964e-03 -2.987169e-05 2.673314e-04 6.135446e-07
986 6.983607e-03 -3.838835e-05 2.669502e-04 6.120551e-07
987 6.944284e-03 -4.687662e-05 2.665339e-04 6.105759e-07
988 6.905982e-03 -5.533333e-05 2.660827e-04 6.091069e-07
989 6.868693e-03 -6.375532e-05 2.655970e-04 6.076482e-07
990 6.832407e-03 -7.213943e-05 2.650770e-04 6.061998e-07
991 6.797112e-03 -8.048248e-05 2.645231e-04 6.047616e-07
992 6.762800e-03 -8.878133e-05 2.639354e-04 6.033338e-07
993 6.729459e-03 -9.703279e-05 2.633143e-04 6.019163e-07
994 6.697080e-03 -1.052337e-04 2.626601e-04 6.005091e-07
995 6.665653e-03 -1.133809e-04 2.619730e-04 5.991123e-07
996 6.635167e-03 -1.214713e-04 2.612533e-04 5.977259e-07
997 6.605613e-03 -1.295016e-04 2.605014e-04 5.963499e-07
998 6.576979e-03 -1.374686e-04 2.597174e-04 5.949843e-07
999 6.549257e-03 -1.453694e-04 2.589017e-04 5.936292e-07
1000 6.522436e-03 -1.532006e-04 2.580546e-04 5.922845e-07
1001 6.496505e-03 -1.609591e-04 2.571763e-04 5.909503e-07
1002 6.471456e-03 -1.686417e-04 2.562671e-04 5.896265e-07
1003 6.447277e-03 -1.762453e-04 2.553273e-04 5.883133e-07
1004 6.423958e-03 -1.837667e-04 2.543572e-04 5.870106e-07
1005 6.401489e-03 -1.912028e-04 2.533571e-04 5.857185e-07
1006 6.379861e-03 -1.985503e-04 2.523272e-04 5.844369e-07
1007 6.359063e-03 -2.058062e-04 2.512678e-04 5.831659e-07
1008 6.339084e-03 -2.129672e-04 2.501793e-04 5.819054e-07
1009 6.319915e-03 -2.200302e-04 2.490619e-04 5.806556e-07
1010 6.301546e-03 -2.269920e-04 2.479158e-04 5.794165e-07
1011 6.283967e-03 -2.338495e-04 2.467414e-04 5.781879e-07
1012 6.267166e-03 -2.405998e-04 2.455390e-04 5.769701e-07
1013 6.251129e-03 -2.472418e-04 2.443092e-04 5.757628e-07
1014 6.235842e-03 -2.537744e-04 2.430526e-04 5.745659e-07
1015 6.221288e-03 -2.601969e-04 2.417697e-04 5.733794e-07
1016 6.207454e-03 -2.665084e-04 2.404613e-04 5.722031e-07
1017 6.194323e-03 -2.727080e-04 2.391279e-04 5.710370e-07
1018 6.181882e-03 -2.787947e-04 2.377701e-04 5.698810e-07
1019 6.170114e-03 -2.847678e-04 2.363886e-04 5.687348e-07
1020 6.159005e-03 -2.906263e-04 2.349840e-04 5.675985e-07
1021 6.148539e-03 -2.963693e-04 2.335568e-04 5.664719e-07
1022 6.138702e-03 -3.019960e-04 2.321078e-04 5.653550e-07
1023 6.129478e-03 -3.075055e-04 2.306375e-04 5.642475e-07
1024 6.120852e-03 -3.128969e-04 2.291466e-04 5.631495e-07
1025 6.112810e-03 -3.181693e-04 2.276356e-04 5.620607e-07
1026 6.105336e-03 -3.233219e-04 2.261052e-04 5.609812e-07
1027 6.098415e-03 -3.283537e-04 2.245559e-04 5.599107e-07
1028 6.092031e-03 -3.332638e-04 2.229885e-04 5.588493e-07
1029 6.086171e-03 -3.380515e-04 2.214036e-04 5.577967e-07
1030 6.080818e-03 -3.427157e-04 2.198016e-04 5.567529e-07
1031 6.075958e-03 -3.472557e-04 2.181834e-04 5.557177e-07
1032 6.071576e-03 -3.516705e-04 2.165494e-04 5.546912e-07
1033 6.067656e-03 -3.559593e-04 2.149003e-04 5.536731e-07
1034 6.064183e-03 -3.601211e-04 2.132367e-04 5.526633e-07
1035 6.061143e-03 -3.641552e-04 2.115592e-04 5.516619e-07
1036 6.058519e-03 -3.680605e-04 2.098685e-04 5.506685e-07
1037 6.056298e-03 -3.718363e-04 2.081651e-04 5.496832e-07
1038 6.054464e-03 -3.754816e-04 2.064498e-04 5.487058e-07
1039 6.053002e-03 -3.789956e-04 2.047230e-04 5.477363e-07
1040 6.051897e-03 -3.823773e-04 2.029854e-04 5.467745e-07
1041 6.051134e-03 -3.856260e-04 2.012377e-04 5.458203e-07
1042 6.050697e-03 -3.887406e-04 1.994804e-04 5.448737e-07
1043 6.050572e-03 -3.917204e-04 1.977141e-04 5.439344e-07
1044 6.050743e-03 -3.945645e-04 1.959395e-04 5.430025e-07
1045 6.051195e-03 -3.972719e-04 1.941573e-04 5.420778e-07
1046 6.051914e-03 -3.998418e-04 1.923679e-04 5.411601e-07
1047 6.052884e-03 -4.022732e-04 1.905721e-04 5.402495e-07
1048 6.054091e-03 -4.045654e-04 1.887704e-04 5.393457e-07
1049 6.055518e-03 -4.067175e-04 1.869634e-04 5.384487e-07
1050 6.057151e-03 -4.087285e-04 1.851519e-04 5.375585e-07
1051 6.058976e-03 -4.105979e-04 1.833363e-04 5.366747e-07
1052 6.060980e-03 -4.123267e-04 1.815173e-04 5.357974e-07
1053 6.063153e-03 -4.139160e-04 1.796954e-04 5.349264e-07
1054 6.065482e-03 -4.153672e-04 1.778711e-04 5.340615e-07
1055 6.067958e-03 -4.166816e-04 1.760450e-04 5.332026e-07
1056 6.070568e-03 -4.178603e-04 1.742177e-04 5.323496e-07
1057 6.073301e-03 -4.189047e-04 1.723897e-04 5.315023e-07
1058 6.076147e-03 -4.198161e-04 1.705615e-04 5.306605e-07
1059 6.079093e-03 -4.205956e-04 1.687338e-04 5.298241e-07
1060 6.082129e-03 -4.212446e-04 1.669070e-04 5.289930e-07
1061 6.085243e-03 -4.217643e-04 1.650818e-04 5.281671e-07
1062 6.088424e-03 -4.221560e-04 1.632586e-04 5.273461e-07
1063 6.091661e-03 -4.224210e-04 1.614380e-04 5.265299e-07
1064 6.094943e-03 -4.225604e-04 1.596206e-04 5.257185e-07
1065 6.098258e-03 -4.225757e-04 1.578070e-04 5.249116e-07
1066 6.101595e-03 -4.224680e-04 1.559976e-04 5.241091e-07
1067 6.104942e-03 -4.222387e-04 1.541931e-04 5.233108e-07
1068 6.108290e-03 -4.218889e-04 1.523939e-04 5.225167e-07
1069 6.111625e-03 -4.214199e-04 1.506007e-04 5.217265e-07
1070 6.114938e-03 -4.208331e-04 1.488140e-04 5.209402e-07
1071 6.118216e-03 -4.201297e-04 1.470343e-04 5.201575e-07
1072 6.121449e-03 -4.193108e-04 1.452622e-04 5.193784e-07
1073 6.124625e-03 -4.183779e-04 1.434982e-04 5.186026e-07
1074 6.127733e-03 -4.173322e-04 1.417430e-04 5.178301e-07
1075 6.130762e-03 -4.161749e-04 1.399970e-04 5.170607e-07
1076 6.133700e-03 -4.149074e-04 1.382608e-04 5.162943e-07
1077 6.136536e-03 -4.135308e-04 1.365350e-04 5.155306e-07
1078 6.139260e-03 -4.120464e-04 1.348201e-04 5.147697e-07
1079 6.141859e-03 -4.104555e-04 1.331167e-04 5.140112e-07
1080 6.144323e-03 -4.087594e-04 1.314252e-04 5.132551e-07
1081 6.146640e-03 -4.069593e-04 1.297464e-04 5.125013e-07
1082 6.148799e-03 -4.050566e-04 1.280806e-04 5.117495e-07
1083 6.150789e-03 -4.030524e-04 1.264286e-04 5.109997e-07
1084 6.152598e-03 -4.009480e-04 1.247907e-04 5.102517e-07
1085 6.154215e-03 -3.987447e-04 1.231677e-04 5.095053e-07
1086 6.155630e-03 -3.964438e-04 1.215599e-04 5.087605e-07
1087 6.156830e-03 -3.940465e-04 1.199681e-04 5.080170e-07
1088 6.157804e-03 -3.915540e-04 1.183927e-04 5.072747e-07
1089 6.158542e-03 -3.889678e-04 1.168343e-04 5.065335e-07
1090 6.159033e-03 -3.862891e-04 1.152933e-04 5.057932e-07
1091 6.159273e-03 -3.835200e-04 1.137701e-04 5.050538e-07
1092 6.159258e-03 -3.806628e-04 1.122649e-04 5.043151e-07
1093 6.158987e-03 -3.777195e-04 1.107778e-04 5.035770e-07
1094 6.158455e-03 -3.746924e-04 1.093091e-04 5.028395e-07
1095 6.157659e-03 -3.715836e-04 1.078590e-04 5.021024e-07
1096 6.156598e-03 -3.683954e-04 1.064276e-04 5.013656e-07
1097 6.155266e-03 -3.651300e-04 1.050152e-04 5.006291e-07
1098 6.153662e-03 -3.617894e-04 1.036220e-04 4.998928e-07
1099 6.151782e-03 -3.583760e-04 1.022483e-04 4.991564e-07
1100 6.149624e-03 -3.548919e-04 1.008941e-04 4.984201e-07
1101 6.147183e-03 -3.513393e-04 9.955971e-05 4.976836e-07
1102 6.144458e-03 -3.477204e-04 9.824535e-05 4.969468e-07
1103 6.141445e-03 -3.440373e-04 9.695122e-05 4.962097e-07
1104 6.138140e-03 -3.402924e-04 9.567752e-05 4.954721e-07
1105 6.134542e-03 -3.364876e-04 9.442446e-05 4.947341e-07
1106 6.130646e-03 -3.326253e-04 9.319224e-05 4.939953e-07
1107 6.126450e-03 -3.287076e-04 9.198106e-05 4.932559e-07
1108 6.121950e-03 -3.247368e-04 9.079114e-05 4.925156e-07
1109 6.117145e-03 -3.207149e-04 8.962269e-05 4.917743e-07
1110 6.112029e-03 -3.166443e-04 8.847590e-05 4.910321e-07
1111 6.106601e-03 -3.125270e-04 8.735098e-05 4.902887e-07
1112 6.100858e-03 -3.083653e-04 8.624814e-05 4.895441e-07
1113 6.094795e-03 -3.041613e-04 8.516760e-05 4.887982e-07
1114 6.088411e-03 -2.999173e-04 8.410954e-05 4.880508e-07
1115 6.081702e-03 -2.956354e-04 8.307418e-05 4.873019e-07
1116 6.074665e-03 -2.913179e-04 8.206173e-05 4.865514e-07
1117 6.067297e-03 -2.869669e-04 8.107239e-05 4.857992e-07
1118 6.059595e-03 -2.825845e-04 8.010637e-05 4.850452e-07
1119 6.051556e-03 -2.781731e-04 7.916387e-05 4.842893e-07
1120 6.043176e-03 -2.737347e-04 7.824511e-05 4.835314e-07
1121 6.034453e-03 -2.692716e-04 7.735028e-05 4.827713e-07
1122 6.025384e-03 -2.647860e-04 7.647959e-05 4.820091e-07
1123 6.015966e-03 -2.602799e-04 7.563326e-05 4.812445e-07
1124 6.006194e-03 -2.557558e-04 7.481148e-05 4.804776e-07
1125 5.996068e-03 -2.512156e-04 7.401446e-05 4.797081e-07
1126 5.985582e-03 -2.466617e-04 7.324241e-05 4.789361e-07
1127 5.974735e-03 -2.420961e-04 7.249554e-05 4.781614e-07
1128 5.963523e-03 -2.375212e-04 7.177404e-05 4.773838e-07
1129 5.951944e-03 -2.329389e-04 7.107808e-05 4.766034e-07
1130 5.940001e-03 -2.283512e-04 7.040752e-05 4.758201e-07
1131 5.927699e-03 -2.237596e-04 6.976220e-05 4.750339e-07
1132 5.915041e-03 -2.191659e-04 6.914194e-05 4.742448e-07
1133 5.902030e-03 -2.145719e-04 6.854656e-05 4.734527e-07
1134 5.888672e-03 -2.099792e-04 6.797590e-05 4.726577e-07
1135 5.874970e-03 -2.053895e-04 6.742976e-05 4.718598e-07
1136 5.860929e-03 -2.008046e-04 6.690798e-05 4.710589e-07
1137 5.846551e-03 -1.962262e-04 6.641039e-05 4.702550e-07
1138 5.831842e-03 -1.916559e-04 6.593679e-05 4.694482e-07
1139 5.816805e-03 -1.870955e-04 6.548703e-05 4.686384e-07
1140 5.801444e-03 -1.825468e-04 6.506092e-05 4.678256e-07
1141 5.785763e-03 -1.780113e-04 6.465829e-05 4.670097e-07
1142 5.769767e-03 -1.734909e-04 6.427896e-05 4.661909e-07
1143 5.753459e-03 -1.689872e-04 6.392275e-05 4.653690e-07
1144 5.736843e-03 -1.645020e-04 6.358950e-05 4.645441e-07
1145 5.719923e-03 -1.600369e-04 6.327901e-05 4.637162e-07
1146 5.702704e-03 -1.555938e-04 6.299113e-05 4.628852e-07
1147 5.685188e-03 -1.511742e-04 6.272567e-05 4.620512e-07
1148 5.667382e-03 -1.467799e-04 6.248245e-05 4.612140e-07
1149 5.649287e-03 -1.424126e-04 6.226131e-05 4.603738e-07
1150 5.630909e-03 -1.380740e-04 6.206206e-05 4.595305e-07
1151 5.612251e-03 -1.337659e-04 6.188453e-05 4.586842e-07
1152 5.593318e-03 -1.294899e-04 6.172854e-05 4.578346e-07
1153 5.574113e-03 -1.252477e-04 6.159391e-05 4.569820e-07
1154 5.554640e-03 -1.210412e-04 6.148048e-05 4.561263e-07
1155 5.534904e-03 -1.168719e-04 6.138807e-05 4.552674e-07
1156 5.514908e-03 -1.127416e-04 6.131649e-05 4.544053e-07
1157 5.494656e-03 -1.086520e-04 6.126558e-05 4.535402e-07
1158 5.474153e-03 -1.046048e-04 6.123515e-05 4.526718e-07
1159 5.453402e-03 -1.006018e-04 6.122504e-05 4.518003e-07
1160 5.432408e-03 -9.664456e-05 6.123506e-05 4.509255e-07
1161 5.411174e-03 -9.273490e-05 6.126505e-05 4.500476e-07
1162 5.389704e-03 -8.887451e-05 6.131481e-05 4.491665e-07
1163 5.368003e-03 -8.506509e-05 6.138419e-05 4.482821e-07
1164 5.346075e-03 -8.130836e-05 6.147300e-05 4.473946e-07
1165 5.323923e-03 -7.760602e-05 6.158106e-05 4.465038e-07
1166 5.301551e-03 -7.395979e-05 6.170820e-05 4.456097e-07
1167 5.278964e-03 -7.037139e-05 6.185425e-05 4.447124e-07
1168 5.256166e-03 -6.684231e-05 6.201900e-05 4.438119e-07
1169 5.233163e-03 -6.337319e-05 6.220209e-05 4.429082e-07
1170 5.209962e-03 -5.996450e-05 6.240315e-05 4.420013e-07
1171 5.186569e-03 -5.661665e-05 6.262179e-05 4.410913e-07
1172 5.162992e-03 -5.333009e-05 6.285763e-05 4.401783e-07
1173 5.139236e-03 -5.010527e-05 6.311029e-05 4.392624e-07
1174 5.115309e-03 -4.694261e-05 6.337938e-05 4.383436e-07
1175 5.091217e-03 -4.384256e-05 6.366454e-05 4.374220e-07
1176 5.066967e-03 -4.080557e-05 6.396536e-05 4.364976e-07
1177 5.042565e-03 -3.783206e-05 6.428148e-05 4.355705e-07
1178 5.018019e-03 -3.492248e-05 6.461251e-05 4.346408e-07
1179 4.993334e-03 -3.207726e-05 6.495807e-05 4.337085e-07
1180 4.968518e-03 -2.929685e-05 6.531777e-05 4.327737e-07
1181 4.943577e-03 -2.658169e-05 6.569123e-05 4.318365e-07
1182 4.918518e-03 -2.393222e-05 6.607808e-05 4.308968e-07
1183 4.893347e-03 -2.134886e-05 6.647793e-05 4.299549e-07
1184 4.868071e-03 -1.883208e-05 6.689039e-05 4.290107e-07
1185 4.842698e-03 -1.638229e-05 6.731509e-05 4.280642e-07
1186 4.817232e-03 -1.399996e-05 6.775165e-05 4.271157e-07
1187 4.791682e-03 -1.168550e-05 6.819967e-05 4.261651e-07
1188 4.766054e-03 -9.439364e-06 6.865879e-05 4.252125e-07
1189 4.740354e-03 -7.261991e-06 6.912862e-05 4.242579e-07
1190 4.714590e-03 -5.153820e-06 6.960877e-05 4.233015e-07
1191 4.688767e-03 -3.115289e-06 7.009887e-05 4.223432e-07
1192 4.662892e-03 -1.146838e-06 7.059853e-05 4.213832e-07
1193 4.636973e-03 7.510933e-07 7.110737e-05 4.204215e-07
1194 4.611016e-03 2.578066e-06 7.162501e-05 4.194581e-07
1195 4.585027e-03 4.333640e-06 7.215106e-05 4.184932e-07
1196 4.559013e-03 6.017376e-06 7.268515e-05 4.175268e-07
1197 4.532981e-03 7.628834e-06 7.322689e-05 4.165589e-07
1198 4.506938e-03 9.167576e-06 7.377591e-05 4.155897e-07
1199 4.480889e-03 1.063316e-05 7.433181e-05 4.146191e-07
1200 4.454843e-03 1.202515e-05 7.489422e-05 4.136473e-07
1201 4.428804e-03 1.334311e-05 7.546276e-05 4.126743e-07
1202 4.402781e-03 1.458659e-05 7.603704e-05 4.117002e-07
